,Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Gender_Female,Gender_Male,Customer Type_Loyal Customer,Customer Type_disloyal Customer,Type of Travel_Business travel,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction_satisfied
23297,22,666,4,3,4,3,2,4,2,2,1,4,4,4,3,2,115,94,1,0,0,1,1,0,0,1,0,0
23298,53,404,2,4,4,4,2,3,3,2,2,2,2,1,2,3,0,0,0,1,1,0,1,0,1,0,0,0
23299,34,406,1,1,1,1,2,2,2,4,4,4,4,2,4,5,0,0,0,1,1,0,1,0,1,0,0,1
23300,44,1005,3,5,3,5,1,3,1,1,4,4,5,4,5,1,39,30,0,1,1,0,0,1,0,1,0,0
23301,64,2446,2,4,2,1,2,2,2,2,5,4,4,5,5,2,0,20,0,1,1,0,0,1,0,1,0,0
23302,67,281,4,1,3,3,3,3,4,3,4,4,3,2,4,3,0,0,0,1,1,0,0,1,0,1,0,0
23303,41,1698,4,3,3,3,5,2,3,4,4,3,4,3,4,2,0,12,1,0,1,0,1,0,1,0,0,0
23304,14,259,2,2,0,4,1,0,1,1,4,1,4,4,3,1,0,0,1,0,1,0,0,1,0,1,0,0
23305,32,2725,5,5,3,5,5,5,5,5,5,4,4,4,5,5,12,19,0,1,1,0,1,0,1,0,0,1
23306,63,2182,4,3,4,3,5,4,4,5,5,4,5,4,5,2,24,11,1,0,1,0,0,1,0,1,0,0
23307,29,650,5,5,5,3,5,5,5,5,5,4,4,5,5,5,0,7,0,1,0,1,1,0,1,0,0,1
23308,28,3517,3,2,2,2,3,3,3,3,1,3,3,4,3,3,76,108,1,0,1,0,1,0,1,0,0,0
23309,22,2611,3,3,3,3,4,4,4,4,4,3,3,5,4,4,8,0,1,0,1,0,1,0,1,0,0,1
23310,20,472,3,3,3,4,4,3,4,4,3,5,1,2,2,4,3,0,1,0,1,0,0,1,0,1,0,0
23311,33,3973,2,2,2,2,4,4,3,4,2,3,5,4,3,4,0,0,0,1,1,0,1,0,1,0,0,1
23312,28,645,1,1,3,1,5,5,5,5,3,3,3,5,4,5,11,0,0,1,1,0,1,0,1,0,0,1
23313,29,2947,3,3,4,3,3,3,3,3,1,3,2,4,3,3,43,31,0,1,1,0,1,0,1,0,0,0
23314,45,289,4,5,5,5,3,5,4,4,4,4,4,2,4,1,0,9,1,0,1,0,1,0,0,0,1,1
23315,37,262,5,1,1,1,5,4,5,5,2,4,4,2,3,5,58,56,1,0,1,0,1,0,0,1,0,0
23316,23,691,3,5,3,3,1,3,1,1,5,2,5,3,5,1,1,1,1,0,1,0,0,1,0,1,0,0
23317,35,689,4,4,4,1,1,4,1,1,5,2,4,4,5,1,0,0,1,0,1,0,0,1,0,0,1,0
23318,24,576,4,2,4,3,3,4,3,3,2,4,4,2,3,3,54,52,0,1,0,1,1,0,0,1,0,0
23319,34,1956,3,3,3,4,2,3,2,2,3,4,3,3,4,2,0,0,1,0,0,1,1,0,1,0,0,0
23320,27,1620,2,5,2,3,1,2,1,1,4,3,3,5,5,1,0,0,0,1,1,0,0,1,0,1,0,0
23321,61,425,1,2,2,2,3,2,2,1,1,1,1,4,1,4,0,0,1,0,1,0,1,0,0,1,0,0
23322,34,1840,0,0,0,4,3,1,1,5,5,5,5,2,5,1,0,0,1,0,1,0,1,0,1,0,0,1
23323,51,1020,2,2,2,2,2,4,4,4,4,4,4,3,4,4,29,41,0,1,1,0,1,0,1,0,0,1
23324,42,3535,5,5,1,5,5,4,4,5,5,5,5,3,5,3,5,0,0,1,1,0,1,0,1,0,0,1
23325,22,554,4,5,4,4,5,4,5,5,1,5,4,4,2,5,15,16,1,0,1,0,0,1,0,1,0,0
23326,42,3087,1,1,1,1,1,3,4,4,4,4,4,5,4,5,0,0,0,1,1,0,1,0,1,0,0,1
23327,24,247,4,5,0,2,4,0,4,4,5,4,5,4,4,4,13,11,0,1,1,0,0,1,0,1,0,0
23328,36,3705,3,3,3,3,3,1,2,3,3,3,3,1,3,3,0,0,1,0,1,0,1,0,1,0,0,1
23329,41,337,5,4,4,2,4,5,4,4,4,3,4,4,5,4,0,0,0,1,0,1,1,0,1,0,0,1
23330,39,1807,3,2,2,2,1,2,3,3,3,3,3,1,3,1,7,0,0,1,1,0,1,0,1,0,0,0
23331,41,759,3,3,3,3,3,3,3,3,1,1,4,4,4,3,0,0,0,1,1,0,1,0,0,1,0,0
23332,26,222,1,3,1,2,1,1,1,1,1,3,1,5,1,1,0,0,0,1,1,0,0,1,0,1,0,0
23333,25,1222,4,0,4,1,5,4,5,5,5,2,4,3,4,5,24,4,0,1,0,1,1,0,1,0,0,1
23334,55,484,3,0,3,4,5,4,5,5,5,3,5,4,5,3,0,0,1,0,1,0,0,1,0,1,0,0
23335,12,201,1,4,1,3,1,1,1,1,5,4,2,3,2,1,0,0,0,1,1,0,0,1,0,1,0,0
23336,16,2125,4,3,4,4,2,4,2,2,4,5,5,1,5,2,0,0,0,1,1,0,0,1,0,1,0,1
23337,53,1874,5,4,4,4,1,4,5,5,5,5,5,4,5,2,24,13,1,0,1,0,1,0,0,0,1,1
23338,52,2909,2,4,4,4,2,3,3,2,2,1,2,4,2,1,0,6,0,1,1,0,1,0,1,0,0,0
23339,25,472,5,1,5,4,4,5,4,4,3,2,5,3,2,4,0,0,1,0,0,1,1,0,0,1,0,1
23340,58,1942,3,3,3,3,3,5,4,5,5,5,5,5,5,3,46,51,1,0,1,0,1,0,1,0,0,1
23341,58,628,3,3,3,3,2,4,5,4,4,4,4,3,4,4,77,57,1,0,1,0,1,0,1,0,0,1
23342,27,2565,1,2,2,1,4,2,2,4,3,4,5,5,4,4,22,15,1,0,0,1,1,0,1,0,0,0
23343,20,466,5,0,5,5,5,5,5,5,5,3,1,2,1,5,51,37,1,0,0,1,1,0,0,1,0,1
23344,25,240,2,3,2,3,3,2,3,3,4,3,3,4,3,3,51,47,0,1,0,1,1,0,0,1,0,0
23345,52,2454,1,1,1,1,3,3,4,5,5,5,5,3,5,3,13,0,1,0,1,0,1,0,1,0,0,1
23346,39,3049,1,1,1,1,3,5,4,4,4,4,4,4,4,5,0,0,0,1,1,0,1,0,1,0,0,1
23347,26,190,3,2,3,3,1,3,1,1,2,2,4,1,3,1,0,0,0,1,0,1,1,0,0,1,0,0
23348,19,2462,4,4,4,4,4,4,4,4,1,4,5,2,3,4,0,0,0,1,1,0,1,0,1,0,0,1
23349,20,371,1,3,1,3,1,1,1,1,4,1,3,3,4,1,0,0,1,0,1,0,0,1,0,1,0,0
23350,48,455,5,5,5,5,2,5,4,5,5,5,5,4,5,3,2,0,0,1,1,0,1,0,1,0,0,1
23351,31,1013,3,2,3,4,3,3,3,3,3,1,3,3,3,3,0,0,1,0,1,0,0,1,0,1,0,0
23352,40,2917,5,5,5,5,5,5,5,5,5,5,5,3,5,4,24,26,1,0,1,0,1,0,1,0,0,1
23353,44,299,3,3,5,5,1,3,3,3,3,3,3,4,3,4,0,0,1,0,1,0,1,0,0,0,1,0
23354,26,594,3,4,3,3,1,3,1,1,2,5,4,3,3,1,4,0,1,0,0,1,1,0,0,0,1,0
23355,8,1068,2,5,1,2,1,1,1,1,3,4,1,4,3,1,0,0,0,1,1,0,0,1,0,0,1,0
23356,34,1805,3,3,3,3,5,5,4,4,4,4,4,3,4,3,3,0,0,1,1,0,1,0,1,0,0,1
23357,28,296,4,4,4,4,5,4,5,5,5,4,2,2,3,5,0,0,1,0,0,1,1,0,0,0,1,0
23358,26,2434,2,2,3,2,5,5,5,5,3,5,3,5,4,5,0,0,0,1,1,0,1,0,1,0,0,1
23359,39,2367,1,1,1,1,3,5,5,5,5,5,5,3,5,5,0,11,0,1,1,0,1,0,1,0,0,1
23360,51,1197,5,5,5,5,3,4,5,5,5,5,5,3,5,3,0,0,1,0,1,0,1,0,1,0,0,1
23361,60,4963,2,5,2,2,3,3,3,5,3,4,4,3,3,3,5,13,0,1,1,0,1,0,1,0,0,1
23362,26,645,1,5,2,3,1,2,1,1,2,1,5,1,2,1,0,3,0,1,0,1,1,0,0,1,0,0
23363,66,946,2,1,2,4,3,2,3,3,2,5,2,4,3,3,0,0,0,1,1,0,0,1,0,1,0,0
23364,70,451,1,5,5,5,3,4,4,1,1,1,1,4,1,1,0,0,1,0,1,0,1,0,0,1,0,0
23365,48,3158,3,4,4,4,1,3,4,3,3,3,3,4,3,4,1,0,0,1,1,0,1,0,1,0,0,0
23366,42,1104,2,4,4,4,2,2,2,2,1,1,1,3,1,2,3,6,0,1,1,0,1,0,0,0,1,0
23367,44,1208,2,2,2,4,1,2,1,1,2,1,3,4,4,1,85,55,0,1,0,1,1,0,0,1,0,0
23368,15,342,4,5,4,3,1,4,2,1,4,3,4,2,3,1,0,0,0,1,1,0,0,1,0,1,0,1
23369,24,657,0,2,0,2,3,0,3,3,1,5,5,4,2,3,74,82,1,0,0,1,1,0,0,1,0,1
23370,23,647,4,5,4,4,5,4,5,5,1,2,3,4,1,5,4,0,1,0,1,0,0,1,0,1,0,0
23371,42,163,2,5,2,4,5,4,5,5,5,2,5,5,5,5,0,0,1,0,1,0,0,1,0,1,0,0
23372,69,1009,1,4,1,1,1,1,1,1,5,5,4,5,5,1,0,0,0,1,1,0,0,1,0,1,0,0
23373,44,606,4,4,4,4,3,3,3,4,4,4,4,2,4,3,0,0,1,0,1,0,1,0,1,0,0,0
23374,40,174,0,4,0,2,3,0,3,3,3,2,4,3,5,3,0,0,1,0,1,0,0,1,0,1,0,1
23375,14,507,4,5,4,2,4,4,4,4,5,5,5,5,5,4,0,0,0,1,1,0,0,1,0,1,0,0
23376,24,612,5,0,5,2,4,5,5,4,5,5,5,4,4,4,0,0,1,0,0,1,1,0,1,0,0,1
23377,26,1065,4,0,4,4,5,4,5,5,3,2,4,4,5,5,0,0,1,0,0,1,1,0,1,0,0,0
23378,60,493,5,5,5,5,5,2,1,5,5,5,5,4,5,3,0,0,1,0,1,0,1,0,0,1,0,1
23379,36,196,4,2,2,2,4,4,4,4,2,2,3,2,4,4,52,55,0,1,1,0,1,0,0,1,0,1
23380,44,3661,4,4,4,4,2,5,5,4,4,4,4,5,4,5,2,0,0,1,1,0,1,0,1,0,0,1
23381,24,788,2,2,2,3,1,2,1,1,3,5,4,2,3,1,2,0,1,0,0,1,1,0,0,1,0,0
23382,27,408,1,1,1,2,1,1,1,1,5,4,4,3,5,1,0,0,0,1,0,1,1,0,1,0,0,0
23383,55,680,1,1,1,1,3,5,5,4,4,4,4,5,4,4,31,23,1,0,1,0,1,0,1,0,0,1
23384,27,317,2,4,3,1,1,3,1,1,1,4,1,4,5,1,0,0,1,0,0,1,1,0,0,1,0,0
23385,28,1829,2,5,5,5,2,2,2,2,2,4,4,1,4,2,0,0,1,0,1,0,1,0,1,0,0,0
23386,36,675,3,3,3,3,3,4,5,4,4,5,4,4,4,5,0,0,0,1,1,0,1,0,1,0,0,1
23387,15,989,2,4,4,4,2,2,1,2,1,3,3,1,4,2,0,0,0,1,1,0,1,0,0,0,1,0
23388,62,1514,1,4,1,3,4,2,3,4,4,1,3,1,4,4,1,6,1,0,1,0,0,1,0,1,0,0
23389,23,680,3,3,3,3,5,4,5,5,4,4,4,4,3,5,6,2,1,0,1,0,1,0,1,0,0,1
23390,17,589,3,2,3,3,3,3,3,3,4,2,4,3,3,3,0,0,1,0,0,1,1,0,0,1,0,0
23391,27,102,5,4,5,1,3,5,3,3,2,5,2,5,1,3,0,0,1,0,1,0,0,1,0,0,1,1
23392,39,507,3,2,2,2,3,3,3,3,4,3,4,3,3,3,6,6,1,0,1,0,1,0,0,1,0,0
23393,48,1726,4,4,4,4,4,5,5,5,5,5,4,5,5,3,0,0,1,0,1,0,1,0,1,0,0,1
23394,17,387,4,3,2,4,2,2,2,2,4,1,3,1,3,2,0,0,0,1,1,0,0,1,0,1,0,0
23395,49,416,4,4,5,1,2,5,2,2,3,4,2,3,4,2,13,5,0,1,1,0,0,1,0,1,0,0
23396,32,872,2,2,2,4,3,2,3,3,5,2,5,3,5,3,9,16,0,1,0,1,1,0,1,0,0,0
23397,39,507,1,4,1,3,3,1,3,3,4,5,5,5,5,3,0,0,0,1,1,0,0,1,0,0,1,0
23398,16,1235,2,4,1,1,3,1,3,3,4,5,3,1,3,3,0,0,0,1,1,0,0,1,0,1,0,0
23399,21,539,2,5,2,2,4,2,4,4,5,2,5,4,5,4,0,0,0,1,1,0,0,1,0,1,0,0
23400,76,265,5,4,4,4,5,5,5,5,4,5,4,5,1,5,0,0,0,1,1,0,1,0,0,1,0,1
23401,43,3998,3,2,2,2,2,4,4,3,3,3,3,3,3,3,121,108,1,0,1,0,1,0,1,0,0,0
23402,23,1185,4,1,1,1,4,4,3,4,4,1,5,5,3,4,0,0,1,0,1,0,1,0,0,1,0,1
23403,27,2454,2,2,2,2,2,3,3,4,4,4,4,3,5,3,0,0,0,1,0,1,1,0,1,0,0,0
23404,34,228,4,4,5,4,4,4,4,4,5,5,4,4,3,4,0,0,1,0,1,0,1,0,0,1,0,1
23405,41,236,0,0,0,1,3,5,4,3,3,3,1,4,3,3,0,0,0,1,1,0,1,0,1,0,0,1
23406,25,2295,4,4,4,4,4,4,4,4,5,3,4,3,4,4,5,2,1,0,1,0,1,0,1,0,0,1
23407,45,3194,5,5,2,5,2,5,4,5,5,5,5,4,5,4,0,0,1,0,1,0,1,0,1,0,0,1
23408,53,473,2,2,2,2,5,5,5,3,5,4,5,5,3,5,248,252,0,1,1,0,1,0,1,0,0,1
23409,41,2926,4,4,4,4,4,4,4,4,4,4,4,4,4,3,29,44,0,1,1,0,1,0,1,0,0,1
23410,22,733,5,1,5,4,4,5,5,4,2,2,3,1,4,4,1,0,0,1,1,0,0,1,0,1,0,1
23411,22,542,3,5,3,3,4,3,4,4,3,3,5,1,5,4,0,0,0,1,1,0,0,1,0,0,1,0
23412,43,2294,3,3,3,3,1,4,3,4,4,4,4,5,4,2,0,0,0,1,1,0,1,0,1,0,0,1
23413,29,679,1,1,1,4,2,1,2,2,4,3,3,2,3,2,0,0,0,1,0,1,1,0,0,1,0,0
23414,27,404,2,2,2,2,1,2,1,1,4,3,5,3,4,1,0,0,0,1,0,1,1,0,1,0,0,0
23415,12,2358,2,4,2,1,3,2,5,3,1,4,4,4,3,3,0,0,1,0,1,0,0,1,0,1,0,0
23416,30,2013,2,5,5,5,2,2,2,2,3,4,4,2,3,2,1,0,0,1,1,0,1,0,1,0,0,0
23417,33,925,4,5,5,5,4,4,4,4,5,5,3,5,4,4,0,0,1,0,1,0,1,0,0,0,1,1
23418,45,489,3,5,3,1,2,3,4,5,5,3,2,2,5,3,0,0,1,0,1,0,0,1,0,1,0,0
23419,57,290,0,0,0,4,4,4,5,2,2,2,2,5,2,3,0,0,0,1,1,0,1,0,1,0,0,1
23420,33,780,5,5,5,5,3,5,5,5,5,5,5,2,5,2,0,0,1,0,1,0,1,0,1,0,0,1
23421,25,802,1,4,1,2,1,1,1,1,4,5,5,4,5,1,0,0,0,1,0,1,1,0,1,0,0,0
23422,50,787,4,4,4,4,1,4,1,4,4,4,4,1,4,2,1,0,1,0,1,0,1,0,0,1,0,1
23423,22,163,3,5,3,4,5,3,5,5,5,5,4,1,2,5,0,5,0,1,0,1,1,0,0,1,0,0
23424,38,903,2,2,2,3,1,2,1,1,1,1,3,4,3,1,0,12,0,1,0,1,1,0,0,1,0,0
23425,41,353,5,5,5,5,5,5,5,5,1,4,4,4,1,5,0,0,0,1,1,0,1,0,0,1,0,1
23426,29,3512,5,5,5,5,4,4,4,4,3,2,3,3,1,4,16,13,0,1,1,0,1,0,1,0,0,1
23427,20,712,3,3,3,2,5,3,4,5,5,2,1,4,5,5,0,0,0,1,1,0,0,1,0,1,0,0
23428,36,562,3,3,3,3,3,4,5,5,5,5,5,5,5,2,0,0,0,1,1,0,1,0,1,0,0,1
23429,55,67,4,4,4,4,4,2,2,4,4,4,3,5,4,1,0,0,0,1,1,0,1,0,1,0,0,1
23430,39,1739,4,4,4,4,4,5,5,5,5,5,5,3,5,3,0,0,0,1,1,0,1,0,1,0,0,1
23431,22,2311,5,5,5,5,4,4,4,4,4,2,3,3,5,4,0,0,1,0,1,0,1,0,1,0,0,1
23432,43,447,1,1,1,1,5,4,4,5,5,5,5,5,5,5,0,0,0,1,1,0,1,0,1,0,0,1
23433,39,3010,2,2,2,2,4,5,2,4,4,4,4,4,4,3,20,24,0,1,1,0,1,0,1,0,0,1
23434,21,936,5,5,4,5,5,5,5,5,4,3,4,3,5,5,0,0,1,0,1,0,1,0,1,0,0,1
23435,10,325,1,3,1,3,3,1,3,3,4,4,4,4,3,3,0,0,1,0,1,0,0,1,1,0,0,0
23436,23,862,4,5,5,3,3,5,4,3,3,2,5,5,5,3,107,92,0,1,0,1,1,0,1,0,0,1
23437,41,558,2,4,2,4,4,2,1,4,4,3,4,3,5,4,0,0,0,1,1,0,0,1,0,1,0,0
23438,57,239,1,5,5,5,1,3,4,1,1,1,1,2,1,1,14,22,0,1,1,0,1,0,1,0,0,0
23439,46,3052,3,3,3,3,5,4,4,5,5,5,5,3,5,3,0,0,1,0,1,0,1,0,1,0,0,1
23440,57,163,0,5,0,2,5,4,5,2,2,2,2,3,2,3,0,0,0,1,1,0,1,0,1,0,0,1
23441,22,3889,1,1,1,1,2,2,2,2,5,4,5,4,5,2,0,0,1,0,1,0,1,0,1,0,0,1
23442,36,429,3,3,3,3,3,3,3,3,4,3,4,1,3,3,3,5,0,1,1,0,1,0,0,1,0,0
23443,30,675,2,2,3,2,4,5,4,4,4,4,5,5,4,4,0,0,1,0,1,0,1,0,1,0,0,1
23444,21,2367,3,2,3,4,2,3,2,2,3,4,3,3,4,2,0,0,1,0,1,0,0,1,0,1,0,0
23445,7,2176,1,4,0,4,5,0,5,5,5,3,5,4,4,5,71,38,0,1,1,0,0,1,0,1,0,0
23446,43,2125,4,4,4,4,5,3,5,4,4,4,4,4,4,4,0,0,1,0,1,0,1,0,1,0,0,1
23447,25,641,2,2,2,2,5,4,5,5,2,3,1,3,2,5,16,10,0,1,1,0,1,0,1,0,0,1
23448,28,2556,4,2,3,2,3,4,4,4,2,1,3,4,1,4,3,0,0,1,1,0,0,1,0,1,0,0
23449,35,196,1,1,1,1,1,1,1,1,2,2,3,3,3,1,0,0,0,1,1,0,1,0,0,1,0,0
23450,64,1084,2,4,2,3,4,5,5,3,3,2,3,5,3,5,0,0,1,0,1,0,0,1,0,1,0,0
23451,67,2709,3,3,3,3,4,1,3,5,5,5,3,4,5,1,0,0,1,0,1,0,1,0,1,0,0,1
23452,30,937,0,0,0,4,3,0,3,3,5,5,4,5,5,3,0,0,1,0,0,1,1,0,1,0,0,1
23453,16,500,2,4,5,2,5,5,5,5,4,3,5,3,5,5,0,0,0,1,1,0,0,1,0,1,0,0
23454,85,992,4,4,4,4,5,5,5,2,4,4,4,5,2,5,0,5,1,0,1,0,1,0,1,0,0,1
23455,41,2586,1,2,2,2,1,1,1,1,4,4,2,3,3,1,0,28,1,0,1,0,1,0,0,1,0,0
23456,47,1981,1,1,1,1,2,4,4,2,2,2,2,5,2,4,12,11,1,0,1,0,1,0,1,0,0,1
23457,44,696,1,1,2,1,2,4,5,4,4,5,4,4,4,5,2,0,1,0,1,0,1,0,1,0,0,1
23458,46,89,3,4,3,2,2,3,3,2,5,5,5,4,5,2,0,0,0,1,1,0,0,1,0,1,0,0
23459,24,272,2,2,2,3,5,2,1,5,2,1,3,3,3,5,0,0,1,0,0,1,1,0,0,1,0,0
23460,25,868,4,1,5,4,4,5,4,4,2,4,4,4,3,4,8,19,0,1,0,1,1,0,1,0,0,0
23461,55,872,3,2,3,3,3,3,4,3,3,3,3,1,3,2,13,6,1,0,1,0,0,1,0,1,0,0
23462,34,150,0,0,0,1,4,0,4,4,4,3,5,2,5,4,0,0,0,1,1,0,1,0,0,0,1,1
23463,17,1041,2,5,5,5,2,1,2,4,2,4,3,2,1,2,239,240,0,1,1,0,1,0,0,1,0,0
23464,66,451,1,5,1,4,4,1,3,4,1,1,3,1,2,4,13,21,0,1,1,0,0,1,0,1,0,0
23465,11,2018,3,3,4,3,4,4,4,4,4,2,3,5,4,4,85,43,1,0,1,0,1,0,1,0,0,1
23466,53,1674,3,1,1,1,3,3,3,3,1,1,2,4,2,3,7,0,0,1,1,0,1,0,0,1,0,0
23467,49,2301,2,2,2,2,2,2,2,1,3,3,3,2,1,2,31,17,0,1,1,0,1,0,1,0,0,0
23468,49,639,2,5,2,1,5,2,5,5,5,3,1,2,4,5,20,5,0,1,1,0,0,1,0,1,0,0
23469,25,2386,5,5,5,5,5,5,5,5,4,3,5,3,4,5,13,4,1,0,1,0,1,0,1,0,0,1
23470,25,872,3,3,3,3,4,4,4,4,4,3,5,5,4,4,2,5,0,1,1,0,1,0,1,0,0,1
23471,65,216,0,0,0,2,2,4,2,3,3,0,3,5,3,2,0,0,1,0,1,0,0,1,0,1,0,1
23472,30,546,5,1,5,5,5,4,5,5,3,3,2,4,1,5,0,0,0,1,1,0,1,0,1,0,0,1
23473,13,1121,4,4,4,5,4,4,4,4,5,4,4,3,5,4,8,15,0,1,1,0,0,1,0,1,0,0
23474,36,2583,1,1,1,3,1,5,5,2,4,2,4,5,1,5,0,0,1,0,1,0,0,1,0,0,1,0
23475,46,1096,5,5,5,5,3,5,5,4,4,4,4,5,4,3,0,0,0,1,1,0,1,0,1,0,0,1
23476,27,992,2,2,2,4,3,2,3,3,3,2,4,3,3,3,0,0,0,1,0,1,1,0,1,0,0,0
23477,45,239,1,5,1,4,5,5,4,2,2,1,2,3,2,4,0,0,1,0,1,0,0,1,0,1,0,0
23478,59,429,1,4,1,4,1,1,1,1,5,4,4,4,4,1,53,42,0,1,1,0,0,1,0,1,0,0
23479,44,3830,4,4,4,4,4,5,5,5,5,5,5,5,5,4,0,0,1,0,1,0,1,0,1,0,0,1
23480,19,393,1,4,1,1,4,1,4,4,5,3,5,4,4,4,0,0,1,0,0,1,1,0,0,1,0,0
23481,14,280,3,5,3,3,3,3,3,3,4,5,5,3,5,3,0,0,1,0,1,0,0,1,0,1,0,0
23482,37,101,2,4,2,3,5,2,5,5,2,4,3,3,4,5,0,4,0,1,0,1,1,0,0,1,0,0
23483,14,283,5,3,5,4,2,5,2,2,4,1,4,3,4,2,13,39,1,0,1,0,0,1,0,1,0,1
23484,9,1024,3,3,3,4,1,3,1,1,4,4,4,1,3,1,0,0,0,1,0,1,1,0,0,1,0,0
23485,48,405,2,5,2,2,5,5,5,4,4,2,4,4,4,4,19,12,1,0,1,0,0,1,0,1,0,0
23486,36,1013,2,3,3,3,5,3,3,2,2,2,2,3,2,3,0,0,0,1,1,0,1,0,1,0,0,0
23487,39,2711,5,5,5,5,5,4,5,5,5,5,5,4,5,4,5,65,0,1,1,0,1,0,1,0,0,1
23488,49,3029,5,5,5,5,1,4,3,5,5,5,5,1,5,3,0,0,0,1,1,0,1,0,1,0,0,1
23489,58,308,3,3,4,3,3,3,4,5,5,5,5,4,5,3,1,4,0,1,1,0,1,0,1,0,0,1
23490,18,1516,4,4,4,4,5,5,5,5,4,5,5,3,5,5,0,0,0,1,1,0,1,0,1,0,0,1
23491,33,223,3,1,3,2,5,3,5,5,2,4,3,2,2,5,0,0,1,0,1,0,0,1,0,1,0,0
23492,8,83,2,5,2,3,1,2,1,1,5,4,3,3,2,1,0,0,1,0,1,0,0,1,0,1,0,0
23493,52,369,2,3,2,4,2,2,2,2,4,2,1,5,4,2,0,0,0,1,1,0,0,1,0,1,0,0
23494,59,1481,3,4,3,2,1,3,4,1,3,3,4,5,5,1,31,25,0,1,1,0,0,1,0,0,1,0
23495,48,3018,5,5,5,5,2,5,4,4,4,4,4,4,4,3,0,0,0,1,1,0,1,0,1,0,0,1
23496,32,829,2,2,3,2,2,2,2,2,3,2,4,1,4,2,54,49,0,1,1,0,1,0,1,0,0,0
23497,67,281,2,2,2,3,3,2,3,3,4,1,3,3,3,3,0,0,0,1,1,0,0,1,0,1,0,0
23498,34,1734,1,1,1,1,3,5,5,5,5,5,5,5,5,3,0,0,1,0,1,0,1,0,1,0,0,1
23499,45,304,2,2,2,2,2,5,4,3,3,4,3,5,3,4,15,3,1,0,1,0,1,0,1,0,0,1
23500,23,1824,1,1,1,1,2,2,2,2,5,3,5,5,4,2,0,0,1,0,1,0,1,0,1,0,0,1
23501,32,576,2,4,2,3,4,2,4,4,5,3,4,5,4,4,46,34,1,0,1,0,0,1,0,1,0,0
23502,24,101,3,3,3,4,3,3,3,3,4,4,3,1,3,3,0,0,1,0,0,1,1,0,0,1,0,0
23503,59,552,4,4,2,4,5,4,4,4,4,4,4,5,4,4,7,22,1,0,1,0,1,0,1,0,0,1
23504,56,429,5,5,5,5,3,5,5,4,4,4,4,4,4,3,36,42,0,1,1,0,1,0,1,0,0,1
23505,34,370,2,0,2,2,4,2,4,4,3,5,3,4,2,4,0,3,0,1,0,1,1,0,0,1,0,0
23506,20,500,5,0,5,4,2,5,2,2,5,2,5,4,4,2,0,10,1,0,0,1,1,0,1,0,0,1
23507,56,604,1,4,1,3,4,1,4,4,4,5,5,5,4,4,25,40,0,1,1,0,0,1,0,1,0,0
23508,19,1448,3,5,3,2,2,3,2,2,2,3,3,3,1,2,14,17,1,0,1,0,0,1,0,1,0,0
23509,65,414,4,4,4,5,1,4,1,1,4,5,4,4,5,1,24,27,1,0,0,1,1,0,1,0,0,0
23510,27,235,4,4,4,4,4,4,4,4,4,3,5,4,5,4,0,0,1,0,1,0,1,0,1,0,0,1
23511,41,109,1,2,2,2,1,1,1,1,3,1,4,3,3,1,1,0,0,1,1,0,1,0,0,0,1,0
23512,28,1763,4,4,4,4,3,3,3,3,4,4,5,4,5,3,0,20,1,0,1,0,1,0,1,0,0,1
23513,30,1074,3,3,4,3,3,4,3,3,3,3,5,4,1,3,6,1,1,0,1,0,1,0,1,0,0,1
23514,61,321,3,3,4,3,2,5,5,5,5,5,5,5,5,5,13,19,0,1,1,0,1,0,1,0,0,1
23515,29,1262,2,5,2,3,4,2,4,4,3,3,4,4,4,4,0,34,1,0,1,0,0,1,0,1,0,0
23516,47,817,4,1,4,4,2,4,4,2,4,5,4,3,4,2,0,0,0,1,1,0,0,1,0,1,0,0
23517,34,1750,5,4,5,3,5,5,5,5,4,2,3,1,3,5,2,0,0,1,1,0,0,1,0,1,0,1
23518,25,1500,1,1,1,2,4,1,4,4,1,5,3,3,3,4,0,0,0,1,1,0,0,1,0,1,0,0
23519,22,460,0,0,0,2,4,0,4,4,4,5,5,5,5,4,0,0,0,1,0,1,1,0,1,0,0,1
23520,77,1798,4,1,1,1,3,3,4,4,4,3,4,2,4,2,0,0,0,1,1,0,1,0,1,0,0,0
23521,56,1256,1,1,1,1,4,4,4,5,5,5,5,5,5,5,0,0,0,1,1,0,1,0,1,0,0,1
23522,31,1379,1,1,1,1,4,4,4,4,4,5,5,3,4,4,0,0,0,1,1,0,1,0,1,0,0,1
23523,40,456,5,5,5,5,5,5,5,2,2,2,2,3,2,5,0,0,0,1,1,0,1,0,1,0,0,1
23524,39,2328,4,4,5,4,4,3,4,4,4,4,4,3,4,1,10,10,1,0,1,0,1,0,1,0,0,0
23525,34,1390,1,5,1,3,5,1,5,5,1,5,5,5,5,5,14,0,0,1,1,0,0,1,0,1,0,0
23526,8,468,3,3,3,2,3,2,4,1,1,3,3,4,2,4,151,137,0,1,1,0,0,1,0,1,0,0
23527,16,1710,3,5,3,3,3,3,3,3,3,1,4,2,3,3,0,0,0,1,1,0,1,0,1,0,0,0
